nr_convenio;id_proposta
701451;8863
960285;1970645
907934;1600148
869584;1337649
904040;1572801
719544;62574
893300;1475673
851041;1244869
703195;39850
866947;1340010
713586;51171
968944;1969587
994749;2185697
924818;1732249
856450;1279185
762153;495701
968368;2016858
780791;656520
801342;833389
791374;761000
808048;890818
873528;1336536
706164;59394
776446;625957
877007;1378548
956336;1964385
721936;86654
985851;2147153
883463;1458802
814210;900644
859694;1175256
840236;1129277
928269;1743708
739378;246003
918445;1704064
950919;1942870
966105;1966147
810620;895463
939000;1825466
964200;1977583
792893;764916
901774;1536261
855457;1276122
973860;2045530
971909;2010553
734467;212212
931228;1748828
899803;1535005
765254;524421
893851;1420004
853593;1271336
781580;660876
965293;1987844
789461;757101
762344;477277
701030;20451
704468;61088
859797;1286617
700660;14864
926681;1752844
845092;1168475
783952;736035
774084;615811
758048;501312
875167;1337405
710853;113893
923763;1730113
728046;113203
787120;757831
960010;1982551
898712;1538432
788551;736653
722445;149403
908110;1613192
817118;958814
826584;1036283
751070;349599
701899;19616
917755;1684475
780430;604938
781337;608302
719969;84256
837598;1116962
767404;402615
723755;104627
974772;2033020
740466;285124
884978;1424973
993280;2180939
932985;1791834
986611;2149864
791306;726977
814644;863968
852523;1266574
839277;1114863
996178;2117629
798212;787375
909024;1598735
880509;1402325
911124;1659996
759451;464351
909736;1661529
978657;2092482
956683;1973962
938393;1825283
936052;1807200
902312;1564840
890709;1467514
929367;1761488
766754;464929
821601;984677
792421;768843
761465;516449
828600;1054969
791745;719978
808361;853321
926278;1753412
729137;175013
772121;602783
816258;943902
992415;2114498
779645;630115
936056;1752315
735479;287063
912384;1667077
787247;720666
714172;82405
866650;1335005
979783;2125631
772098;598385
741565;207996
790261;720254
889203;1420241
879830;1275339
991500;2161413
801323;832102
733080;197041
790781;746667
908372;1612623
944621;1902968
807991;847782
889369;1430844
754139;310625
774850;618023
841079;1126745
958624;1963869
844319;1164797
920059;1666092
742044;308394
891636;1422202
801430;850144
959899;1972838
711987;88687
932020;1773398
809080;858026
701559;17087
842149;1134600
834572;1083170
933377;1792443
735267;212510
712661;155848
734651;208685
703260;37661
827372;1056922
931595;1773414
972247;2038914
995773;2186129
969208;2021915
750072;311233
725159;147642
861639;1285375
877426;1368350
911986;1670411
943681;1902922
983894;2094259
928134;1748092
932055;1774930
971976;1985552
900229;1537629
934711;1799275
807312;853576
941588;1860490
873402;1337998
991176;2162238
863465;1187379
800602;683303
793300;796321
876456;1324976
745178;318362
867985;1334404
851407;1255403
861991;1159817
944533;1903593
701741;26162
904133;1533888
936851;1815005
763917;526012
791130;743891
704831;88067
870054;1350496
775569;640602
773318;606733
903677;1529890
806085;852385
852763;1141195
951956;1944393
945593;1852214
822318;986681
760403;503105
941112;1853651
713456;79888
807618;862421
900148;113307
762025;491604
914666;1670960
705068;76078
969064;2015738
968413;1993542
880474;1357414
802769;857034
827359;1068315
737501;301284
716092;72114
893631;1516987
985218;2149818
875528;1371982
948322;1920470
841091;1128817
738118;315676
861688;1247918
905319;1595690
965232;1992123
773910;601618
954962;1951876
710151;76565
850275;1171236
803747;851420
905004;1584078
887238;1419575
911835;1666689
722670;136873
835550;1065609
894159;1517872
924727;1730948
852657;1171070
880581;1401331
970641;2016140
868301;1334827
703522;56167
882696;1425040
974727;2035930
845229;1172366
762563;522707
858974;1285261
838050;1121424
779546;591710
934869;1784698
994760;2198075
903300;1574369
870782;1334054
827168;1062080
719905;157615
855592;1271420
896823;1419295
833110;1064158
724025;71311
887191;1507619
722214;120915
789249;759476
771527;588877
986322;2151916
728038;122957
902315;1565382
751564;339363
968595;2017085
801071;863424
970565;2030534
991212;2155973
701933;31704
725066;154621
784224;718760
848296;1217065
793978;690189
908142;1609880
896239;1512919
814784;927129
832330;1065992
914181;1685165
814296;836919
803609;852107
852104;1261960
921100;1672137
803973;860996
910668;1662250
913970;1680538
779709;654418
725431;124417
979382;2109497
710022;72261
944489;1886723
797209;811510
841254;1127614
742710;292701
938358;1767336
799932;817214
947742;1853446
993073;2117500
741234;218507
871913;1356703
930206;1749707
705409;95819
902838;1564608
791655;738717
813211;918832
922963;1731268
828981;1063605
865942;1337487
715250;134598
721291;142863
930665;1770637
924042;1714572
820409;982912
738397;302671
906738;1611226
721697;153176
710340;86112
772513;568289
866406;1333950
851346;1252129
932113;1787183
944353;1914168
886709;1420830
955287;1952655
731939;192252
839507;1121505
925224;1734576
910135;1668607
931746;1773954
969633;2027981
831288;1082629
815277;929412
794818;810726
829716;1068602
950491;1857075
937391;1819843
764173;505600
851456;1256942
978493;2120013
923883;1731099
754400;304025
922997;1717467
828958;1063579
741347;289344
906459;1569819
956088;1964885
767369;461944
730218;46288
765829;527641
913355;1674976
846325;1169092
778560;623048
988143;2146957
832875;1064968
798862;818162
852802;1248089
960300;1987928
739514;290230
835568;1068949
974933;2066113
775672;620329
715745;51671
749600;340021
775904;637329
952454;1851896
939594;1830199
870204;1346412
873430;1366110
739990;213429
851350;1252172
856861;1161137
734691;284787
728020;65810
883483;1458908
749266;325687
931226;1750172
833270;1055026
950875;1860799
823384;1030879
970617;2033023
911725;1676518
709812;58805
744075;295441
741579;216562
732930;215014
706285;112671
811362;904547
910615;1662454
989736;2069382
719217;58484
897828;1542417
929399;1749580
788336;764172
803247;857639
945557;1902207
721764;137537
894071;1516941
856726;1261075
995910;2116576
872371;1334473
885666;1423355
979249;2107191
867509;1334260
928593;1750534
849745;1231750
898053;1534642
797852;801936
769266;333630
902167;1538327
816278;939108
720569;133424
856998;1169602
929759;1745606
808808;857599
750979;349451
849900;1212234
947180;1909278
725965;79489
736343;251924
771582;606995
866867;1333762
884817;1425358
940276;1825179
889429;1425133
886271;1497938
759882;505825
802156;853899
858447;1172062
712495;65035
748731;210690
714005;42543
960963;1971981
763758;494595
763337;482504
896926;1518145
760627;446064
905437;1588411
964176;1975056
833075;1068020
758380;442103
779821;604951
863384;1290285
721139;53574
941604;1857497
908711;1598750
812581;910326
886890;1482726
939821;1799054
782239;605067
730255;85001
915071;1665723
740979;318770
753736;338910
893092;1519432
856637;1158695
914056;1667376
917705;1681459
818110;988927
712908;111924
987055;2135430
943946;1906275
894892;1511958
836559;1107282
819616;995073
713595;81086
761705;403692
890206;1466459
943323;1854842
897212;1517057
897887;1538870
919355;1700776
941553;1857560
783751;724130
980365;2123696
896285;1521146
904503;1536532
759943;513853
900813;1555817
828811;1058763
831599;1068686
762210;500984
975689;2095449
968237;2013613
978002;2107429
981847;2119271
739673;299445
892283;1474871
760210;506713
701361;10728
762949;514422
827406;1077484
723939;107112
720175;143030
973174;2003111
717797;134658
807441;848507
965787;1997399
764582;505719
881768;1387104
983329;2122452
837255;1098837
711401;85358
782050;604103
709468;107460
990587;2160048
928042;1752551
816560;943718
724146;140353
909494;1615610
914434;1658121
942391;1860459
977475;2092662
804347;854679
959493;1971236
892705;1419381
854036;1239762
705995;81377
984456;2119970
949773;1938814
880878;1327831
824698;1032353
736352;216931
808211;887608
707010;52576
946781;1925882
837288;1109621
734714;302022
745109;315761
911825;1674192
747654;245141
937455;1819586
983608;2135795
814111;894637
784893;719781
960330;1963029
793840;720916
919795;1681096
974814;1973832
732433;200464
914557;1663705
913401;1655105
974618;2035709
913637;1665510
886933;1419899
969899;1965798
944346;1914104
991567;2164735
778822;578393
832294;1065350
882823;1430952
813248;911143
808580;875766
820271;988685
730233;147621
824098;1030587
848397;1216556
899492;1537960
956431;1966567
922414;1721598
819165;1019513
791035;812866
912526;1662882
783116;721594
730735;179917
961104;1973713
869505;1323938
704043;72404
822097;1015238
903928;1539184
885169;1422515
759709;504049
975352;2079102
757738;448846
907556;1588442
830572;1066961
875074;1335003
746429;196026
703337;16406
701707;11817
851374;1255406
925707;1728084
855812;1270507
859294;1283450
910048;1663098
881830;1323794
700866;13358
946871;1927864
786918;751613
709150;116770
983671;2132821
800781;760385
787416;781617
958837;1970142
931458;1778289
944717;1906473
959114;1966853
860075;1254518
799021;744938
935987;1749609
719963;87123
864808;1325409
799343;816533
834368;1055716
937252;1775571
914797;1665781
924086;1721362
855354;1273260
713963;82424
845821;1159552
870865;1339922
755527;431104
907589;1611907
806866;862160
728670;176273
814143;897146
708012;64331
849335;1180458
746084;326665
705923;54567
869259;1334130
833633;1071230
734226;250485
782102;590309
909995;1658991
851924;1260113
831700;1067657
791569;756058
963064;1994462
913988;1676326
826966;1062430
865979;1331720
838208;1104623
911593;1660561
703785;57206
919687;1712499
772418;592804
865577;1308774
884322;1421059
892564;1473383
870278;1350981
764315;510205
794276;803652
784122;696566
931296;1749414
769418;583440
851666;1260886
808818;848880
758324;479432
928357;1748234
868984;1350253
808019;890992
896710;1479298
796414;778112
995404;2187255
892602;1471823
743809;325474
843805;1172434
991531;2145215
762972;517650
990458;2123762
859467;1284688
854176;1266448
922700;1713633
726981;146080
897376;1500783
992027;2118396
861424;1224666
964948;1999291
814911;925258
825162;1025917
969495;2029899
925887;1742930
755588;425925
877008;1378536
914191;1661424
782144;659211
763422;517136
913309;1658779
873163;1365250
866036;1331924
819576;982035
840086;1102347
927458;1756735
860630;1258435
827327;1058859
934506;1798292
772235;590712
739975;297123
895223;1424682
866655;1333577
909404;1610796
731732;78371
965027;1963339
994264;2193980
707488;81804
884957;1420805
756767;492448
949926;1921511
867538;1335499
933365;1792388
740471;315885
707500;96010
718615;111044
867419;1331921
735888;208581
956533;1963924
828732;1055103
934766;1799717
919426;1656460
984580;2144543
762519;506480
741989;304947
880979;1370720
940370;1818702
891586;1426067
798413;773482
703742;71016
911595;1660466
771909;581322
942130;1883040
843654;1173892
930873;1773833
716350;142750
706275;47715
710965;98764
938578;1826925
702611;29608
978801;2124909
980605;2134730
823389;1031288
748095;316075
980765;2125962
712594;84075
991802;2165269
959785;1980277
700427;11005
909873;1658876
722071;121668
706925;115750
820466;984550
750643;334519
796040;799775
846649;1164895
750790;341321
941304;1856698
887262;1505325
703490;39841
840913;1126489
812924;916576
700668;11108
885813;1421432
953549;1942319
788129;763184
754965;356670
761073;509009
742499;304572
725892;138153
848226;1169743
749714;341094
891635;1422108
838041;1049509
740310;285987
925467;1736025
933651;1792725
923136;1717835
875665;1361630
877514;1368690
973042;2002020
928599;1743294
783234;705479
887053;1424910
848047;1206462
788457;714255
785620;733050
856157;1271229
849758;1232877
789887;768523
890063;1484292
789446;773832
711316;91431
803625;851005
739595;284802
764780;510759
815792;927564
731548;162909
988823;2124256
968242;2011502
729782;45517
851848;1176488
855873;1243830
780564;653443
938206;1824015
792405;720176
711355;94851
972741;2039710
812133;857322
881224;1401891
819207;1004318
940448;1828054
868898;1343393
705662;41724
871753;1362208
950849;1908017
777825;652385
787471;729298
984811;2142819
962973;1982094
780941;660543
708648;50809
879476;1329598
769801;583537
702198;29726
758106;480864
861575;1282759
713713;85048
729258;158303
954431;1951929
899181;1535754
826019;1040471
976930;2093748
752963;310613
983033;2133966
826815;1066583
833619;1070656
929392;1748686
909918;1655371
793230;790650
717954;62976
749672;325457
966536;2001752
823258;989109
803408;856258
904926;1532344
726008;153507
834797;1067752
840589;1060438
863440;1286805
979921;2125146
765397;512649
992410;2117601
728330;126914
853064;1267511
722832;97479
817272;970293
746177;321743
716769;97853
880406;1355834
792887;769939
864260;1326701
923039;1675296
768050;473904
885703;1423269
891689;1448159
910892;1668181
955503;1951989
921056;1705034
757777;483507
800115;820113
917286;1691561
864698;1314657
758114;481723
993740;2191787
824418;1011091
782559;712347
869397;1325038
863330;1288398
723503;158510
904783;1593670
719820;134652
930561;1774569
774255;634307
951387;1936049
981359;2136535
786038;716881
983583;2139653
834132;1083852
744431;311827
935570;1802445
816048;920174
821073;994932
945022;1903756
757410;460241
934365;1796877
932951;1791800
787219;699558
702421;14611
833234;1059490
967775;1971329
915234;1668978
804964;851156
722660;45060
817470;995302
871042;1333321
732575;206816
840992;1064871
702556;20730
918410;1676321
741277;247175
892525;1501813
831470;1063731
943834;1902204
825842;1023346
896733;1519464
736275;293059
865630;1325096
903417;1575547
758103;480584
981395;2117618
808415;853685
971619;1966406
823046;1005422
868782;1348748
784357;728090
769279;571872
796072;811120
775567;636662
845882;1164024
762147;493277
798833;798010
769693;577596
874851;1325515
909095;1612710
934644;1798495
981132;2134258
981057;2089551
869917;1331956
736734;195253
729166;158292
908443;1537645
952576;1946121
868183;1348170
766379;463790
702599;34092
781891;660449
869985;1333507
773917;607367
855643;1274016
745445;297177
923499;1727701
736360;217643
933462;1792527
971676;2006153
992880;2167299
894350;1512894
795518;805679
839954;1121421
749730;333778
959623;1981088
920199;1705960
772768;583090
866024;1331900
851752;1261280
731739;121119
930612;1776191
759304;442127
746189;306163
756656;436804
994624;2184358
967325;2011628
976727;2091234
782418;695127
793353;804903
703782;57775
994909;2198492
939552;1828979
899996;1531477
716039;114307
937229;1811480
993781;2151443
826124;1020748
954183;1949672
941256;1843586
758189;476448
984708;2129516
737556;287662
911190;1661791
906890;1606777
715645;137425
911395;1674205
753520;368186
834278;1074686
803730;851181
725683;111222
819383;985519
953493;1946015
731098;158111
708657;49752
812759;918867
879634;1392334
735554;214165
818361;987905
916323;1674467
819449;994476
869943;1308688
742441;218479
931408;1782400
832919;1065559
776076;601562
809565;860796
755916;453024
812057;907443
833144;1084103
994652;2175325
818834;979797
969840;2000328
888829;1426056
839735;1117051
938850;1826815
809835;873075
759186;418940
707071;50661
883854;1480133
858527;1282484
945573;1881405
972922;1971131
937608;1820676
984514;2117941
889772;1471343
869516;1331830
960916;1972398
852855;1166395
744017;247291
913787;1676417
806121;851244
944976;1911134
716994;118398
730367;72998
703040;31078
903228;1564063
779448;559143
710238;120492
853625;1270641
983148;2123354
916966;1684499
752139;309966
972270;2038393
805279;856348
928136;1749492
823020;1002974
965112;1980633
784063;738139
714445;52785
757925;464433
702389;23470
928125;1748943
876637;1330826
916221;1681116
800369;810487
930012;1749706
884493;1419568
738032;207525
990535;2162661
887396;1423092
882986;1419039
932561;1791204
742501;322519
925026;1735141
753075;365197
723710;170755
950311;1927333
882774;1419907
799533;835904
910402;1666180
717283;110643
829142;1063743
839990;1122428
754039;286821
822256;1029724
835086;1083722
893980;1485586
984684;2120669
781064;654552
925049;1728755
963999;1968019
933615;1792689
953306;1947086
949115;1905348
782866;728012
711854;63208
849273;1233159
897804;1536893
937359;1824275
718639;98116
988652;2153444
857556;1221867
969121;2016798
797257;797900
989139;2149866
929201;1764631
889835;1509532
884150;1488736
877457;1370266
940350;1830267
916046;1668671
865635;1327006
853722;1275912
871288;1358416
776016;608100
841434;1131018
830777;1054246
912845;1667336
794056;715473
824503;1032560
756991;438347
845114;1163190
774332;607034
711144;111284
806674;851092
761840;445675
767309;532113
728647;80281
978461;2097893
761118;466348
738163;245754
821911;998009
803902;862523
709023;69148
749815;217178
770302;588936
712004;127932
749479;320830
898595;1551123
916738;1673722
850062;1176562
919350;1658710
754448;358656
952823;1944063
899843;1531094
996407;2185658
812708;904173
790198;720057
915523;1681892
755420;373769
788477;719238
859635;1291275
939113;1823070
949398;1927614
816118;931837
984829;2124538
908645;1610643
839491;1123248
902753;1569554
723721;69902
707306;111676
925352;1730803
792210;776628
917412;1682008
894388;1518213
890101;1466924
734225;293077
924247;1727369
923827;1730845
786043;721359
965825;1989216
990289;2160731
858348;1281633
985667;2149644
837821;1055299
745020;312916
791890;767772
898605;1548345
749894;336530
984499;2134391
796636;745846
981251;2134123
977900;2107606
922750;1719434
740194;290805
750699;355873
702985;35927
868872;1351646
822845;989120
838396;1098828
913562;1679573
745986;329599
890481;1514075
830977;1064798
724875;95248
992365;2115631
788107;701386
959080;1966622
843693;1170801
848095;1202508
747754;328172
842717;1134161
867367;1333266
981126;2131415
817227;951914
862837;1289573
737876;293956
789083;734556
937616;1818451
867083;1333009
950400;1921687
858689;1282924
754126;218362
995217;2187241
961913;1973482
886433;1498090
981864;2114962
744209;308912
875987;1363889
749099;304248
970463;2025673
725858;75819
762912;486008
971642;1970973
766689;502725
799917;811809
871626;1329485
738689;217911
757836;442843
865597;1331301
755196;384632
930513;1774255
953936;1950083
772223;584280
960966;1982209
843920;1167789
842154;1132431
883017;1424163
738177;297358
955858;1913772
836839;1108742
966754;2005612
945321;1917696
898263;1533399
932265;1782397
972480;1971040
946090;1912088
864480;1325172
709837;86940
957211;1966530
928331;1750395
736009;199652
878135;1382417
889424;1419396
778847;605553
946433;1925749
752285;370631
905049;1531580
942854;1901179
968901;2026261
779489;649071
873176;1352768
914018;1655147
792692;741375
861137;1259573
773773;604922
921780;1706275
754361;306014
737411;304656
800883;857970
809280;858048
892818;1518431
827970;1062551
822664;1016217
749375;345203
902739;1573699
779512;582667
970751;2032950
850825;1255647
790136;719000
864892;1342240
870253;1316909
732178;208075
889073;1423504
920686;1702489
730789;175021
952767;1936691
784400;739057
991077;2162978
820093;984292
801758;860589
837156;1114731
993092;2184922
705119;48159
755913;457384
967653;2004167
894224;1444082
862148;1164288
836647;1107848
719977;137290
769140;457701
898583;1551182
765340;441386
754185;365944
822230;989329
926805;1748290
842771;1138523
710016;72100
874189;1295561
952402;1913687
891903;1512905
993700;2192169
782531;712599
775463;643145
745789;303145
872568;1333804
738218;251746
836407;1106535
764819;522567
813120;908013
874192;1302620
954698;1950041
706803;59084
834987;1086339
911097;1658164
845172;1173062
906326;1600149
987139;2116664
763277;485644
978515;2094186
981636;2117312
747534;314780
850794;1254416
797943;781719
802577;873338
709963;67065
962896;1968870
769646;571809
974129;2031953
935631;1796942
993566;2173360
841122;1131035
713547;54633
949579;1913047
947282;1917775
870209;1347867
912368;1668969
812776;880873
822662;1006108
768363;412406
914235;1685383
964347;1971452
858509;1176710
993209;2181155
945659;1913155
903901;1538071
764793;528828
880670;1400090
977160;2092464
938492;1824682
858952;1258238
784377;739592
779166;654778
772262;610657
976886;2092139
764005;525509
846602;1173217
836552;1107272
824397;1032381
882626;1421058
737470;304193
824874;1029449
786500;716622
789362;725030
798226;804361
812983;916550
700644;14540
903686;1586314
812063;876859
758357;435260
959743;1969728
743956;293450
863315;1286647
760829;462176
799160;739159
896021;1521283
878407;1379363
881070;1341201
954542;1863485
953381;1948861
703739;58264
971999;2003932
907733;1609769
811295;904551
772308;605966
722944;144714
970365;2016387
855809;1243992
897599;1531955
875330;1370280
738436;210476
851799;1171898
782100;606415
904344;1532218
977773;2088446
921310;1724631
887605;1423302
991912;2114560
989442;2157915
767733;482974
748578;319419
979777;2120285
954820;1952508
981745;2120080
735496;301658
893638;1484295
763621;509076
737130;214512
864354;1340589
752141;326637
931691;1777672
831982;1077404
953168;1945538
927427;1756695
740709;251868
760941;465026
707599;112758
831822;1065670
743999;196836
995342;2188636
705378;102565
771435;492098
887570;1424977
743425;305353
975332;2087810
706283;47754
759517;455740
881953;1404870
745620;323558
716859;138940
992105;2111936
914854;1679946
853681;1276135
726707;171415
718735;139299
873521;1369848
776537;645206
821986;1006454
919940;1686917
797796;741188
839435;1105525
896876;1478160
741545;310336
904001;1538521
919494;1683156
898905;1538075
774022;530215
713811;66560
727173;118990
849407;1233809
762277;481030
720756;119366
884647;1425428
904752;1545624
721408;121572
788790;744901
792437;781348
752523;372939
741122;314594
946935;1927929
983358;2142729
708574;94511
877606;1334605
839551;1121472
911645;1673205
911771;1667403
913402;1662359
947014;1910331
789144;740239
967728;1996237
957986;1977393
958857;1975030
787467;771440
882948;1425904
750826;323875
837496;1116846
948928;1935579
926287;1753422
733431;196576
776275;621541
799297;688156
905152;1534713
809378;859933
726046;125614
749558;340093
995123;2183519
726270;141609
862117;1224908
790024;744145
773562;560198
980441;2123818
963400;1986525
876451;1325203
722503;144541
961583;1981910
787803;742052
877420;1380160
891669;1487213
767752;462458
982458;2140247
720545;138290
746850;215031
987102;2115659
802208;851304
863017;1277595
754633;313536
987669;2154413
767271;466723
805320;853060
749012;287226
880710;1361874
908556;1612211
878065;1374002
733119;216993
983657;2114563
894297;1520949
833511;1068610
949113;1900556
722355;119202
851772;1157346
749035;292395
769186;539296
881284;1312128
775489;639703
885312;1421962
939503;1800648
931181;1775095
885943;1495795
994226;2193551
869635;1314628
780485;607286
711743;105024
756187;461109
760860;443576
872727;1332837
735347;292193
805470;854817
921537;1726784
969739;2010728
917967;1686376
838530;1066468
804517;868008
926510;1753973
971024;2003925
711237;54724
727719;155910
929864;1770421
862322;1280441
942795;1857649
805730;863568
931583;1779198
786442;675817
709646;129081
750277;340763
815872;927076
928367;1749827
859554;1285377
774510;573123
881061;1340887
789426;772639
976924;2093804
858204;1272126
935282;1801549
918738;1662915
986071;2145862
817201;961922
985253;2118435
966095;1963694
957181;1963997
779674;653589
896934;1523305
933156;1792120
992003;2120363
713514;92920
866674;1333217
856864;1280860
825943;1016152
800522;820072
787240;761376
743472;215765
881030;1370419
770641;598325
961175;1969718
843425;1196684
861214;1259686
942425;1861288
757594;466540
862862;1280931
979157;2112254
989373;2158043
917989;1707076
888106;1482749
762284;511762
846799;1171073
982537;2119552
970555;2016355
703303;42055
869166;1328090
853606;1276225
834882;1086118
760819;509157
945759;1913009
964403;1998200
930914;1773873
967652;2003538
775201;642395
866956;1332650
927479;1756816
812883;917548
890435;1500535
876746;1379439
962041;1972822
763553;462189
753786;351653
883836;1472427
922220;1682678
785558;724628
938870;1825401
719960;100941
747517;253044
860961;1259225
720333;94273
856104;1270801
844998;1164245
733258;215929
924917;1734998
987258;2113712
925232;1731442
841454;1129320
821409;987128
847760;1174143
771524;587628
920435;1623366
743858;320802
876503;1378780
796346;792428
838036;1060573
703543;58152
957004;1974878
927499;1756897
877377;1292841
975424;2084682
894601;1420476
715276;82851
911339;1676005
904155;1570347
857255;1216916
920558;1686671
799614;733275
716375;117072
710067;73197
782991;692185
851082;1243238
820645;1002602
894402;1471735
971011;2016362
722814;79006
821286;983038
945046;1870836
733935;205416
769870;558652
818759;995844
913191;1666288
726101;71505
801098;863818
831730;1053831
824668;1033155
895956;1511179
897259;1521269
855408;1270937
840147;1063168
722060;139597
840795;1125995
786313;741231
946416;1922728
859482;1245610
713014;86630
791731;717035
954659;1951353
843428;1176059
829603;1067222
777190;637760
862916;1282858
980075;2125598
715267;50987
704365;76595
938607;1825128
815253;855838
720925;92563
903713;1586005
764450;526129
924428;1730112
832596;1057576
723779;145193
845785;1168856
887828;1424864
745741;288887
765511;527095
741793;285947
848108;1204102
719220;145859
994424;2180122
768040;454289
779791;596484
903819;1571836
928211;1744943
759758;503330
861117;1259536
938655;1818046
753056;311977
820204;997096
796283;766635
913997;1657601
802066;862727
773482;579643
733708;212644
937041;1777825
788302;727563
886331;1497897
907530;1612639
922664;1727951
749664;301594
933289;1792286
928037;1747404
706078;86098
921859;1726812
958156;1977774
933865;1793098
787661;738446
880262;1326969
921021;1684599
945940;1899709
723473;143544
916900;1680491
827889;1060510
730980;77471
745598;309650
888716;1505646
890303;1481101
774954;633604
984591;2134548
764335;513349
745355;295074
924300;1684518
925501;1642563
899036;1535895
984531;2131137
724006;140971
720077;132767
818522;986700
834659;1064762
896413;1425349
730582;114253
964186;1975666
826738;1049141
861213;1259684
873428;1366105
820540;1022258
782457;619184
894029;1520811
853229;1236671
707543;60474
967539;2012840
766316;513161
730269;61507
843735;1165378
709207;82261
952760;1945150
811064;889759
985283;2094160
767383;527597
749057;298781
722202;105441
700471;10573
761838;425006
897182;1517243
782293;589381
758021;445596
834927;1086092
966045;2000665
771457;564933
830700;1058515
903529;1566975
738639;213441
731926;183798
727004;157855
947055;1891999
988928;2140967
745024;312981
882040;1407064
857281;1175406
737168;284101
737763;303582
771006;593348
773136;614085
920749;1663501
795863;742392
944297;1900754
839286;1116167
744064;91048
825651;1021941
778996;637389
768452;483460
837298;1117547
737486;250152
845805;1159528
900174;1531121
826894;1064907
747040;326342
875792;1363614
871360;1351459
840539;1124891
800917;827450
759084;446891
718095;120765
785738;715356
918424;1675858
812387;912512
801239;848331
842800;1141002
865890;1325410
970234;2031046
961002;1977078
953641;1949769
951261;1944601
714077;48591
962214;1977262
723232;136071
722159;74638
912488;1657844
711044;103471
735035;253919
939187;1828793
772082;595021
770181;590803
731858;145126
758089;441205
792460;787803
955824;1963269
872813;1324607
979285;2114197
927122;1751749
780583;659413
922046;1727569
748531;310917
992271;2125855
857663;1163741
826352;1034766
767051;526164
736412;205612
714052;105985
870098;1333120
770006;593768
718007;96649
714322;91951
980385;2089929
790148;717240
730998;178142
871912;1351542
988326;2154339
980084;2093162
870823;1348842
864379;1330468
910852;1656686
787051;712422
805184;863637
776457;627182
800618;732081
787683;740590
899248;1538797
741858;291193
851904;1173824
882893;1423184
796408;789838
740195;311640
873260;1342860
943668;1903357
892309;1508337
764082;445504
834260;1053905
767947;462579
916613;1665698
792826;780547
924630;1729978
776385;608739
929298;1747877
844511;1183909
877556;1361631
832784;1083365
906213;1601313
736106;286248
785468;741239
760671;513465
829424;1058251
872944;1338458
945361;1911507
815444;863577
712560;52719
835302;1086131
819478;985741
720642;129423
874367;1338033
992576;2114715
747218;324900
941643;1881818
791881;729481
872743;1338394
946713;1926556
776099;619172
723569;112626
981083;2123857
929872;1770636
804168;849875
791972;804789
828490;1054650
819954;996002
798069;724171
927338;1745795
759132;461506
749891;340256
939746;1800590
857292;1218956
718300;112222
817945;990072
759358;501373
986070;2108017
889023;1490669
974784;2032341
939211;1822516
883499;1458912
809388;856512
709010;69264
872396;1332563
959037;1978816
977989;2107768
863027;1289541
916333;1683257
988022;2149315
814510;874789
794798;803027
886685;1422104
780591;637161
793704;797127
888837;1419844
891349;1423553
767736;445591
768433;517728
850615;1159938
765652;512714
888876;1490383
878784;1368402
724939;124334
908607;1589833
859528;1283999
961548;1962327
992961;2176211
875214;1336708
701641;13138
724108;163037
756808;446849
921942;1711778
802871;862876
973542;2041177
918491;1713710
980001;2131121
848828;1219467
862588;1287336
946703;1919434
791470;750998
919040;1672795
717588;100328
934451;1798234
707007;95152
865133;1325504
958190;1977815
859196;1278910
839169;1119818
751708;325518
848526;1216870
770118;593084
979937;2089906
863179;1282521
749805;331445
866607;1339747
881019;1384537
771995;602711
794524;778928
903853;1577165
713800;120972
987544;2070833
881212;1403923
933609;1792683
777281;606179
860544;1258267
857409;1271744
926390;1749546
714031;104710
723514;81810
877800;1334941
750435;328678
787275;733661
918905;1656570
862111;1228067
836481;1106490
924739;1730908
898158;1542526
908270;1613955
706104;95589
934283;1785167
898461;1550883
955961;1966854
959432;1978845
862870;1281333
800134;820431
832521;1070550
747009;308736
924280;1712604
982582;2132198
949961;1919007
802311;846858
940147;1781190
762002;487845
755647;402498
761100;483414
834619;1083477
779739;653021
904516;1573326
925111;1733799
908079;1603198
750088;289370
974697;2033368
703518;40452
976405;2093767
938077;1765675
763848;457606
916435;1674246
802005;868607
906513;1588573
938011;1824305
939170;1823872
763810;440841
762717;497419
724092;136400
928733;1748011
765725;519173
878741;1379637
820454;984241
720771;46527
856267;1278421
934447;1798226
971733;2029214
836180;1069842
749398;334884
947854;1926045
947010;1918661
775945;641351
748478;305634
808418;850457
934587;1798429
728348;140662
815936;930604
906505;1600583
994199;2180987
899115;1536705
826681;1053033
944180;1886608
962816;1985952
910205;1660023
881798;1341389
704783;100791
862876;1281425
791931;750419
967850;2015555
850686;1252751
873444;1334150
814403;923313
727228;121813
861265;1259752
954405;1951150
996136;2115363
866601;1332544
902797;1573996
958531;1965959
910678;1661798
769028;416167
978871;2122729
964204;1976853
863391;1288839
744449;302655
894165;1505860
854538;1270275
745371;322353
717635;83269
930557;1779644
736719;289026
758122;487741
910799;1675093
814338;922909
936607;1815051
947254;1918579
832482;1059179
915911;1690400
896261;1479778
783813;730443
833709;1065965
875704;1362281
957371;1975897
854307;1267520
909854;1658637
771043;604767
860921;1259104
828706;1055493
803690;849228
702334;14044
750685;302639
743942;321941
701628;5489
734121;295647
864564;1325917
771617;610429
777621;568618
754383;308971
