id_plano_acao;id_executor;cnpj_executor;nome_executor;objeto_executor;valor_custeio;valor_capital;ano_plano_acao;modalidade_plano_acao;situacao_plano_acao;cnpj_beneficiario_plano_acao;nome_beneficiario_plano_acao;uf_beneficiario_plano_acao;codigo_emenda_e_parlamentar;valor_da_emenda;classificacao_orcamentaria_plano_de_trabalho
15696;9396;3389126000198;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Aquisição de Equipamentos de Proteção Individual para Bombeiros Militares;379682;0;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202229940005-Subtenente Gonzaga;1979682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: CBMMG Número SIAFI: 9344732 Dotação orçamentária: 06.182.155.4.472.0001 Ação: 4472 Fonte: 97 Rubrica:  339030 – R$379.682,00  PMMG Número SIAFI: 9369701 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339030 – R$100.000,00  PMMG Número SIAFI: 9369428 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$137.528,00 339031 – R$30.000,00 339033 – R$83.503,00 339039 – R$55.187,00 339040 – R$300.000,00 449040 – R$7.418,57 449052 – R$886.363,43  
15696;9397;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Aparelhamento da Polícia Militar de Minas Gerais.;706218;893782;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202229940005-Subtenente Gonzaga;1979682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: CBMMG Número SIAFI: 9344732 Dotação orçamentária: 06.182.155.4.472.0001 Ação: 4472 Fonte: 97 Rubrica:  339030 – R$379.682,00  PMMG Número SIAFI: 9369701 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339030 – R$100.000,00  PMMG Número SIAFI: 9369428 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$137.528,00 339031 – R$30.000,00 339033 – R$83.503,00 339039 – R$55.187,00 339040 – R$300.000,00 449040 – R$7.418,57 449052 – R$886.363,43  
15777;20594;5487631000109;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA -SEJUSP;Aquisição de viatura de transporte canino para o DEPEN;0;300000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239040001-Alê Silva;1500000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00   Resposta Diligência  Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: SEJUSP Número SIAFI: 9344730 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  PMMG Número SIAFI: 9369427 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  449052 – R$300.000,00 449051 – R$400.000,00 339039 – R$500.000,00 
15777;20595;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Aquisição de equipamentos para o 5º BRAVE/Governador Valadares e complementação de recursos para construção do 58º Batalhão da PM.;500000;700000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239040001-Alê Silva;1500000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00   Resposta Diligência  Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando: SEJUSP Número SIAFI: 9344730 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  PMMG Número SIAFI: 9369427 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  449052 – R$300.000,00 449051 – R$400.000,00 339039 – R$500.000,00 
15804;20484;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Transferência Especial para construção de Stand de Tiro da 62º BPM/Caratinga - complemento ao convênio 904090/2020, custeio de ações e participação da PMMG em eventos, e aquisição de equipamentos;900000;2100000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202229940001-Subtenente Gonzaga;3000000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00 
16056;20382;18715532000170;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Transferência Especial para aquisição de viatura descaracterizada para operações investigativas da Delegacia de Manhuaçu, e equipamentos de informática.;0;100000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202214050001-Mário Heringer;100000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando o número SIAFI: 9340398 Dotação orçamentária: 06.181.005.4.025.0001 Ação: 4025 Fonte: 97 Rubrica: 449052  
16238;20457;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Participação em eventos internacionais e aquisição de veículos e equipamentos para a Polícia Militar do Estado de Minas Gerais (PMMG).;400000;1600000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202227590012-Eros Biondini;2000000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando o número SIAFI: 9345607 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$194.453,00 339033 – R$181.500,00 339036 – R$15.232,00 339039 – R$8815,00 449052 – R$1.600.00,00  
16303;20555;3389126000198;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Transferência Especial para aquisição de viaturas e equipamentos de bombeiros.;300000;700000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202229940002-Subtenente Gonzaga;1000000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando o número SIAFI: 9344842 Dotação orçamentária: 06.182.155.4.472.0001 Ação: 4472 Fonte: 97 Rubrica:  339030 – R$300.000,00 449052 – R$700.000,00 
16507;20732;5487631000109;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA -SEJUSP;Transferência Especial destinada para aquisições de equipamentos para a polícia penal.;0;300000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239240007-Junio Amaral;2959682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência: Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando:  CBMMG Número SIAFI: 9344051 Dotação orçamentária: 06.182.155.4.472.0001 e 06.182.155.4.469.0001 Ação: 4472 / 4469  Fonte: 97 Rubrica:  449052 – R$500.000,00  SEJUSP Número SIAFI: 9344110 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  SEE Número SIAFI: 9345426 Dotação orçamentária: 12.368.110.4.410.0001 Ação: 4410 Fonte: 97 Rubrica:  335043 – R$50.000,00 445042 – R$300.000,00  PCMG Número SIAFI: 9369089 Dotação orçamentária: 06.181.005.4.025.0001 Ação: 4025 Fonte: 97 Rubrica:  449052 – R$400.000,00  PCMG Número SIAFI: 9370612 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$3.500,00 339030 – R$50.000,00 339033 – R$4.500,00 3389039 – R$42.000,00 449052 – R$1.309682,00 
16507;20733;18715599000105;MINAS GERAIS SECRETARIA DE ESTADO DA EDUCACAO;Transferência Especial destinada a reforma e aquisição de equipamentos para escolas estaduais de Minas Gerais;50000;300000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239240007-Junio Amaral;2959682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência: Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando:  CBMMG Número SIAFI: 9344051 Dotação orçamentária: 06.182.155.4.472.0001 e 06.182.155.4.469.0001 Ação: 4472 / 4469  Fonte: 97 Rubrica:  449052 – R$500.000,00  SEJUSP Número SIAFI: 9344110 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  SEE Número SIAFI: 9345426 Dotação orçamentária: 12.368.110.4.410.0001 Ação: 4410 Fonte: 97 Rubrica:  335043 – R$50.000,00 445042 – R$300.000,00  PCMG Número SIAFI: 9369089 Dotação orçamentária: 06.181.005.4.025.0001 Ação: 4025 Fonte: 97 Rubrica:  449052 – R$400.000,00  PCMG Número SIAFI: 9370612 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$3.500,00 339030 – R$50.000,00 339033 – R$4.500,00 3389039 – R$42.000,00 449052 – R$1.309682,00 
16507;20731;3389126000198;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Transferência Especial para estruturação das Unidades do CBMMG;0;500000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239240007-Junio Amaral;2959682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência: Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando:  CBMMG Número SIAFI: 9344051 Dotação orçamentária: 06.182.155.4.472.0001 e 06.182.155.4.469.0001 Ação: 4472 / 4469  Fonte: 97 Rubrica:  449052 – R$500.000,00  SEJUSP Número SIAFI: 9344110 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  SEE Número SIAFI: 9345426 Dotação orçamentária: 12.368.110.4.410.0001 Ação: 4410 Fonte: 97 Rubrica:  335043 – R$50.000,00 445042 – R$300.000,00  PCMG Número SIAFI: 9369089 Dotação orçamentária: 06.181.005.4.025.0001 Ação: 4025 Fonte: 97 Rubrica:  449052 – R$400.000,00  PCMG Número SIAFI: 9370612 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$3.500,00 339030 – R$50.000,00 339033 – R$4.500,00 3389039 – R$42.000,00 449052 – R$1.309682,00 
16507;20734;18715532000170;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Transferência Especial para estruturação de unidades da PCMG;0;400000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239240007-Junio Amaral;2959682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência: Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando:  CBMMG Número SIAFI: 9344051 Dotação orçamentária: 06.182.155.4.472.0001 e 06.182.155.4.469.0001 Ação: 4472 / 4469  Fonte: 97 Rubrica:  449052 – R$500.000,00  SEJUSP Número SIAFI: 9344110 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  SEE Número SIAFI: 9345426 Dotação orçamentária: 12.368.110.4.410.0001 Ação: 4410 Fonte: 97 Rubrica:  335043 – R$50.000,00 445042 – R$300.000,00  PCMG Número SIAFI: 9369089 Dotação orçamentária: 06.181.005.4.025.0001 Ação: 4025 Fonte: 97 Rubrica:  449052 – R$400.000,00  PCMG Número SIAFI: 9370612 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$3.500,00 339030 – R$50.000,00 339033 – R$4.500,00 3389039 – R$42.000,00 449052 – R$1.309682,00 
16507;20730;16695025000197;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Transferência Especial para Estruturação de Unidades da PMMG;100000;1309682;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202239240007-Junio Amaral;2959682;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00  Resposta Diligência: Até o final do ao exercício de 2023, não existia uma regulamentação específica para a execução das TEs. Essa regulamentação se iniciou com a IN 93/2024 e a partir desta normativa foi criado no Transferegov no módulo das TES a funcionalidade de beneficiários executores.  Até então a estimativa de receitas e fixação de receitas nas Leis orçamentárias estaduais, eram feitas com base no disposto no art, 166-A da Constituição Federal, que estabelece que as receitas de TEs pertencem ao ente federado, Estado de Minas Gerais.  Nesse sentido as despesas eram previstas na LOA em dotações genéricas da Secretaria de Estado de Casa Civil, como janela orçamentária para captação de recursos.  Além disso, a indicação dos entes beneficiários das emendas, ocorre no exercício seguinte à elaboração da LOA Federal.  Por este motivo a Administração Pública Estadual não consegue prever com exatidão a destinação das emendas para o orçamento estadual, o que dificulta a alocação assertiva dos recursos por função e subsunção.  Vale ressaltar que a previsão dos recursos de TEs na dotação geral, permite posterior remanejamento dos recursos para os órgãos beneficiários, após as indicações dos parlamentares e aceite das emendas. A TE em questão foi cadastrada no Sistema de Execução de Convênios do Estado, SIGCON, gerando:  CBMMG Número SIAFI: 9344051 Dotação orçamentária: 06.182.155.4.472.0001 e 06.182.155.4.469.0001 Ação: 4472 / 4469  Fonte: 97 Rubrica:  449052 – R$500.000,00  SEJUSP Número SIAFI: 9344110 Dotação orçamentária: 06.421.145.1.058.0001 Ação: 1058 Fonte: 97 Rubrica:  449052 – R$300.000,00  SEE Número SIAFI: 9345426 Dotação orçamentária: 12.368.110.4.410.0001 Ação: 4410 Fonte: 97 Rubrica:  335043 – R$50.000,00 445042 – R$300.000,00  PCMG Número SIAFI: 9369089 Dotação orçamentária: 06.181.005.4.025.0001 Ação: 4025 Fonte: 97 Rubrica:  449052 – R$400.000,00  PCMG Número SIAFI: 9370612 Dotação orçamentária: 06.181.034.4.048.0001 Ação: 4048 Fonte: 97 Rubrica:  339015 – R$3.500,00 339030 – R$50.000,00 339033 – R$4.500,00 3389039 – R$42.000,00 449052 – R$1.309682,00 
16886;20796;18715573000167;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;Transferência Especial para Aquisição de placas de energia fotovoltaicas e instalação na sede da EPAMIG em BH;0;100000;2022;Especial;CIENTE;18715615000160;ESTADO DE MINAS GERAIS;MG;202240640002-Rogério Correia;200000;Especificação: Recursos de Transferências Especiais da União FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001 Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1 Valor: R$100.000.000,00 
